Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
ALFA ROMEO;147 (937_);1.9 JTD;Diesel;01/04/2001;01/03/2010;;F32;F7
ALFA ROMEO;147 (937_);1.9 JTD 16V;Diesel;01/04/2001;01/03/2010;;F32;F7
ALFA ROMEO;147 (937_);1.9 JTDM;Diesel;01/04/2001;01/03/2010;;F32;F7
ALFA ROMEO;147 (937_);1.9 JTDM;Diesel;01/04/2001;01/03/2010;;F32;F7
ALFA ROMEO;147 (937_);16V;Diesel;01/04/2001;01/03/2010;;F32;F7
ALFA ROMEO;147 (937_);1.6 16V T.SPARK;Petrole;01/01/2001;01/03/2010;;F30;N/A
ALFA ROMEO;147 (937_);ECO;Petrole;01/01/2001;01/03/2010;;F30;N/A
ALFA ROMEO;159 (939_) / 159 Sportwagon (939_);1.9 JTDM 16V;Diesel;01/09/2005;01/11/2011;;;N/A
ALFA ROMEO;159 (939_) / 159 Sportwagon (939_);1.9 JTDM 16V;Diesel;01/09/2005;01/11/2011;;;N/A
ALFA ROMEO;GIULIETTA (940_);1.6 JTDM;Diesel;01/04/2010;;;F31;N/A
ALFA ROMEO;GIULIETTA (940_);2.0 JTDM;Diesel;01/04/2010;;;F31;N/A
ALFA ROMEO;GIULIETTA (940_);1.4 TB;Petrole;01/04/2010;;;;N/A
ALFA ROMEO;GT (937_);1.9 JTD;Diesel;01/11/2003;01/09/2010;;F31;N/A
ALFA ROMEO;MITO (955_);1.3 MultiJet;Diesel;01/08/2008;;;F31;N/A
ALFA ROMEO;MITO (955_);1.6 JTDM;Diesel;01/08/2008;;;F31;N/A
AUDI;A1;1.6 TDI;Diesel;01/05/2010;01/04/2015;F40;;N/A
AUDI;A1;1.4 TDI;Diesel;01/03/2011;01/10/2018;;F32;N/A
AUDI;A1;1.6 TDI;Diesel;01/03/2011;01/10/2018;;F32;N/A
AUDI;A1 Sportback;1.4 TDI;Diesel;01/03/2011;01/10/2018;;F32;N/A
AUDI;A1 Sportback;1.6 TDI;Diesel;01/03/2011;01/10/2018;;F32;N/A
AUDI;A1;1.2 TFSI;Petrole;01/05/2010;01/04/2015;F40;;N/A
AUDI;A1 Sportback;1.2 TFSI;Petrole;01/05/2010;01/04/2015;F40;;N/A
AUDI;A1;1.0 TFSI;Petrole;01/05/2010;01/10/2018;;F31;N/A
AUDI;A1;1.4 TFSI;Petrole;01/05/2010;01/10/2018;;F31;N/A
AUDI;A1 Sportback;1.0 TFSI;Petrole;01/05/2010;01/10/2018;;F31;N/A
AUDI;A1 Sportback;1.4 TFSI;Petrole;01/05/2010;01/10/2018;;F31;N/A
AUDI;A3 (8L1);1.6 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 (8L1);1.9 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 (8L1);2.0 TDI quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 (8L1);2.0 TDI 16V;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 (8L1);2.0 TDI 16V quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Convertible (8P7);1.6 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Convertible (8P7);1.9 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Convertible (8P7);2.0 TDI quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Convertible (8P7);2.0 TDI 16V;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Convertible (8P7);2.0 TDI 16V quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Sportback (8PA);1.6 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Sportback (8PA);1.9 TDI;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Sportback (8PA);2.0 TDI quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Sportback (8PA);2.0 TDI 16V;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3 Sportback (8PA);2.0 TDI 16V quattro;Diesel;01/09/1996;01/03/2013;;F32;N/A
AUDI;A3;1.6 TDI;Diesel;01/10/2012;;;F32;N/A
AUDI;A3;1.6 TDI quattro;Diesel;01/10/2012;;;F32;N/A
AUDI;A3;2.0 TDI;Diesel;01/10/2012;;;F32;N/A
AUDI;A3;2.0 TDI quattro;Diesel;01/10/2012;;;F32;N/A
AUDI;A3;30 TDI (1.6);Diesel;01/10/2012;;;F32;N/A
AUDI;A3 Sportback;1.6 TDI;Diesel;01/10/2012;;;F32;N/A
AUDI;A3 Sportback;1.6 TDI quattro;Diesel;01/10/2012;;;F32;N/A
AUDI;A3 Sportback;2.0 TDI;Diesel;01/10/2012;;;F32;N/A
AUDI;A3 Sportback;2.0 TDI quattro;Diesel;01/10/2012;;;F32;N/A
AUDI;A3 Sportback;30 TDI (1.6);Diesel;01/10/2012;;;F32;N/A
AUDI;A4 (8D2, B5);1.9 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 (8D2, B5);2.0 TDI 16V;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 (8D2, B5);2.5 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 (8D2, B5);2.5 TDI quattro;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Avant (8D5, B5);1.9 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Avant (8D5, B5);2.0 TDI 16V;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Avant (8D5, B5);2.5 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Avant (8D5, B5);2.5 TDI quattro;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Convertible (8H7, B6, 8HE, B7);1.9 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Convertible (8H7, B6, 8HE, B7);2.0 TDI 16V;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Convertible (8H7, B6, 8HE, B7);2.5 TDI;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A4 Convertible (8H7, B6, 8HE, B7);2.5 TDI quattro;Diesel;01/01/1995;01/12/2015;;;N/A
AUDI;A5 (8T3);2.7 TDI;Diesel;01/06/2007;01/03/2012;F44;;N/A
AUDI;A5 (8T3);3.0 TDI quattro;Diesel;01/06/2007;01/03/2012;F44;;N/A
AUDI;A5 Sportback (8TA);2.7 TDI;Diesel;01/06/2007;01/03/2012;F44;;N/A
AUDI;A5 Sportback (8TA);3.0 TDI quattro;Diesel;01/06/2007;01/03/2012;F44;;N/A
AUDI;A6 (4B2, C5, 4F2, C6, 4G2, 4GC, C7);2.5 TDI;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 (4B2, C5, 4F2, C6, 4G2, 4GC, C7);2.5 TDI quattro;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 (4B2, C5, 4F2, C6, 4G2, 4GC, C7);2.7 TDI;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 (4B2, C5, 4F2, C6, 4G2, 4GC, C7);2.7 TDI quattro 3.0 TDI quattro;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 Avant (4B5, C5, 4F5, C6);2.5 TDI;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 Avant (4B5, C5, 4F5, C6);2.5 TDI quattro;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 Avant (4B5, C5, 4F5, C6);2.7 TDI;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;A6 Avant (4B5, C5, 4F5, C6);2.7 TDI quattro 3.0 TDI quattro;Diesel;01/07/1997;01/09/2018;F42;FL800;N/A
AUDI;Q3 (8UB, 8UG);2.0 TDI;Diesel;01/06/2011;;;F32;N/A
AUDI;Q3 (8UB, 8UG);2.0 TDI quattro;Diesel;01/06/2011;;;F32;N/A
AUDI;Q3 (8UB, 8UG);35 TDI quattro (2.0);Diesel;01/06/2011;;;F32;N/A
AUDI;Q3 (F3B);2.0 TDI;Diesel;01/06/2011;;;F32;N/A
AUDI;Q3 (F3B);2.0 TDI quattro;Diesel;01/06/2011;;;F32;N/A
AUDI;Q3 (F3B);35 TDI quattro (2.0);Diesel;01/06/2011;;;F32;N/A
AUDI;Q5 (8RB);2.0 TDI quattro;Diesel;01/11/2008;;F44;;N/A
AUDI;Q5 (8RB);2.0 TDI;Diesel;01/06/2012;;;F32;N/A
AUDI;Q5 (8RB);2.0 TDI quattro;Diesel;01/06/2012;;;F32;N/A
BMW;1 (E81) 116 d;118 d;Diesel;01/09/2006;01/12/2011;F42;;N/A
BMW;1 (E81) 116 d;120 d;Diesel;01/09/2006;01/12/2011;F42;;N/A
BMW;1 (F20) 114 d;116 d;Diesel;01/07/2011;01/06/2019;;;N/A
BMW;1 (F20) 114 d;118 d;Diesel;01/07/2011;01/06/2019;;;N/A
BMW;1 (F20) 114 d;120 d;Diesel;01/07/2011;01/06/2019;;;N/A
BMW;1 (F20) 114 d;125d;Diesel;01/07/2011;01/06/2019;;;N/A
BMW;1 (F21) 114 d;116 d;Diesel;01/12/2011;;;;N/A
BMW;1 (F21) 114 d;120 d;Diesel;01/12/2011;;;;N/A
BMW;2 Active Tourer (F45);2 Coupe (F22;Diesel;01/07/2014;;;;N/A
BMW;2 Active Tourer (F45);F87);Diesel;01/07/2014;;;;N/A
BMW;2 Active Tourer (F45);2 Gran Tourer (F46) 214 d;Diesel;01/07/2014;;;;N/A
BMW;2 Active Tourer (F45);216 d;Diesel;01/07/2014;;;;N/A
BMW;2 Active Tourer (F45);218 d;Diesel;01/07/2014;;;;N/A
BMW;3 (E36) 325 td;325 tds;Diesel;01/09/1991;01/02/1998;;FL1000;N/A
BMW;3 (E46) 318 d;320 d;Diesel;01/04/1998;01/05/2005;;FL800;N/A
BMW;3 (E46) 330 d;330 xd;Diesel;01/10/1999;01/02/2005;;FL1000;N/A
BMW;3 (E90) 318 d;320 d;Diesel;01/12/2004;01/10/2011;;FL800;N/A
BMW;3 (E90) 316 d;325;Diesel;01/09/2005;01/12/2011;;FL1000;N/A
BMW;3 (E90) 316 d;330 d;Diesel;01/09/2005;01/12/2011;;FL1000;N/A
BMW;3 (E90) 316 d;330 xd;Diesel;01/09/2005;01/12/2011;;FL1000;N/A
BMW;3 (F30;F80) 316 d;Diesel;01/11/2011;01/10/2018;;;N/A
BMW;3 (F30;318 d;Diesel;01/11/2011;01/10/2018;;;N/A
BMW;3 (F30;320 d;Diesel;01/11/2011;01/10/2018;;;N/A
BMW;3 (F30;320 d xDrive;Diesel;01/11/2011;01/10/2018;;;N/A
BMW;5 (E39) 520 d;525 d;Diesel;01/01/1997;01/06/2003;;FL1000;N/A
BMW;5 (E39) 520 d;525 td;Diesel;01/01/1997;01/06/2003;;FL1000;N/A
BMW;5 (E39) 520 d;530 d;Diesel;01/01/1997;01/06/2003;;FL1000;N/A
BMW;5 (E60) 525 d;530 d;Diesel;01/06/2004;01/03/2010;;FL1050;N/A
BMW;X1 (E84) sDrive 16 d;sDrive 18 d;Diesel;01/09/2009;01/06/2015;;;N/A
BMW;X1 (E84) sDrive 16 d;sDrive 20 d;Diesel;01/09/2009;01/06/2015;;;N/A
BMW;X1 (E84) sDrive 16 d;xDrive 18 d;Diesel;01/09/2009;01/06/2015;;;N/A
BMW;X1 (E84) sDrive 16 d;xDrive 20 d;Diesel;01/09/2009;01/06/2015;;;N/A
BMW;X3 (E83);2.0 D;Diesel;01/09/2004;01/08/2008;;FL800;N/A
BMW;X5 (E53);3.0 D;Diesel;01/12/1999;01/09/2006;;FL1000;N/A
BMW;X5 (E70);3.0 D;Diesel;01/02/2007;01/07/2013;;FL1000;N/A
BMW;X5 (E70);3.0 sd;Diesel;01/02/2007;01/07/2013;;FL1000;N/A
BMW;X5 (E70);xDrive 30 d;Diesel;01/02/2007;01/07/2013;;FL1000;N/A
BMW;X5 (E70);xDrive 35 d;Diesel;01/02/2007;01/07/2013;;FL1000;N/A
BMW;X5 (E70);xDrive 40 d;Diesel;01/02/2007;01/07/2013;;FL1000;N/A
CHEVROLET;MATIZ (M200;M250) 0.8;Petrole;01/03/2005;01/12/2013;;;N/A
CHRYSLER;PT CRUISER (PT_);2.2 CRD;Diesel;01/03/2002;01/12/2010;;;N/A
CITROËN;BERLINGO (B9);1.6 HDi 75;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 HDi 75 16V;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 HDi 90;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 BlueHDi 100;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 BlueHDi 120;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 HDi 110;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO (B9);1.6 HDi 115;Diesel;01/04/2008;;F41;;N/A
CITROËN;BERLINGO / BERLINGO FIRST Box (M_);1.6 HDI 75;Diesel;01/07/1996;01/12/2011;;F31;N/A
CITROËN;BERLINGO / BERLINGO FIRST Box (M_);1.6 HDI 90;Diesel;01/07/1996;01/12/2011;;F31;N/A
CITROËN;BERLINGO / BERLINGO FIRST Box (M_);1.9 D 70;Diesel;01/07/1996;01/12/2011;;F31;N/A
CITROËN;BERLINGO / BERLINGO FIRST Box (M_);2.0 HDI 90;Diesel;01/07/1996;01/12/2011;;F31;N/A
CITROËN;BERLINGO / BERLINGO FIRST MPV (MF, GJK, GFK);1.6 HDI 90;Diesel;01/07/1996;01/05/2008;;;N/A
CITROËN;BERLINGO / BERLINGO FIRST MPV (MF, GJK, GFK);1.9 D;Diesel;01/07/1996;01/05/2008;;;N/A
CITROËN;BERLINGO / BERLINGO FIRST MPV (MF, GJK, GFK);2.0 HDI 90 (MFRHY);Diesel;01/12/1999;01/10/2005;;;N/A
CITROËN;BERLINGO / BERLINGO FIRST MPV (MF, GJK, GFK);1.4 i;Petrole;01/07/1996;01/12/2011;;;N/A
CITROËN;BERLINGO / BERLINGO FIRST MPV (MF, GJK, GFK);1.6 16V;Petrole;01/07/1996;01/12/2011;;;N/A
CITROËN;BERLINGO Box (B9);1.6 HDi 110;Diesel;01/04/2008;;;;N/A
CITROËN;BERLINGO Box (B9);1.6 HDi 115;Diesel;01/04/2008;;;;N/A
CITROËN;BERLINGO Box (B9);1.6 HDi 75;Diesel;01/04/2008;;;;N/A
CITROËN;BERLINGO Box (B9);1.6 HDi 90 16V;Diesel;01/04/2008;;;;N/A
CITROËN;BERLINGO Box (B9);1.6 BlueHDi 100;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Box (B9);1.6 BlueHDi 120;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Box (B9);1 75;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Box (B9);6 75;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Box (B9);75 75;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Box (B9);1.6 HDi 90;Diesel;01/07/2010;;F41;;N/A
CITROËN;BERLINGO Platform/Chassis (B9);1.6 HDi 90 16V;Diesel;01/04/2008;;;;N/A
CITROËN;C1 (PM_, PN_);1.4 HDi;Diesel;01/06/2005;01/09/2014;;;N/A
CITROËN;C1 II (PA_, PS_);1.0 VTi 68;Petrole;01/04/2014;;;;N/A
CITROËN;C1 II (PA_, PS_);1.0 VTi 72;Petrole;01/04/2014;;;;N/A
CITROËN;C1 II (PA_, PS_);1.2 VTi 82;Petrole;01/04/2014;;;;N/A
CITROËN;C15 (VD-_);1.8 D;Diesel;01/07/1986;01/12/2005;;;N/A
CITROËN;C15 (VD-_);1.9 D;Diesel;01/07/1986;01/12/2005;;;N/A
CITROËN;C2 (JM_) 1.1;1.4 16V;Petrole;01/06/2006;;;;N/A
CITROËN;1.4;1.4 16V;Petrole;01/06/2006;;;;N/A
CITROËN;C2 (JM_);1.4 HDi;Diesel;01/09/2003;01/12/2009;;;N/A
CITROËN;C3 AIRCROSS II (2R_, 2C_);1.2 PureTech 82;Petrole;01/06/2017;;;;N/A
CITROËN;C3 AIRCROSS II (2R_, 2C_);110;Petrole;01/06/2017;;;;N/A
CITROËN;C3 AIRCROSS II (2R_, 2C_);130;Petrole;01/06/2017;;;;N/A
CITROËN;C3 I (FC_, FN_);1.4 Hdi;Diesel;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.4 16V Hdi;Diesel;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.6 16V Hdi;Diesel;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.1 i;Petrole;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.4 i;Petrole;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.4 16V;Petrole;01/02/2002;;;;N/A
CITROËN;C3 I (FC_, FN_);1.6 16V;Petrole;01/02/2002;;;;N/A
CITROËN;C3 II (SC_);1.4 HDi 70;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_);1.6 Hdi;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_);1.6 HDi 90;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_);1.6 HDi 110;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_);1.6 BlueHDi 75;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_);1.6 BlueHDi 100;Diesel;01/11/2009;;F41;;N/A
CITROËN;C3 II (SC_) 1.1;1.0 VTi 68;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;C3 II (SC_) 1.1;1.2 VTi 82;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;C3 II (SC_) 1.1;1.6 VTi 120;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;1.4;1.0 VTi 68;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;1.4;1.2 VTi 82;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;1.4;1.6 VTi 120;Petrole;01/08/2012;01/09/2016;;F30;N/A
CITROËN;C3 II (SC_);1.4 VTi 95;Petrole;01/11/2009;;;;N/A
CITROËN;C3 III (SX);1.2 THP 110;Petrole;01/07/2016;;F41;;N/A
CITROËN;C3 III (SX);1.2 VTi 68;Petrole;01/07/2016;;F41;;N/A
CITROËN;C3 III (SX);1.2 VTi 82;Petrole;01/07/2016;;F41;;N/A
CITROËN;C3 III (SX);1.6 BlueHDi 75;Diesel;01/07/2016;;;;N/A
CITROËN;C3 III (SX);1.6 BlueHDi 100;Diesel;01/07/2016;;;;N/A
CITROËN;C3 Picasso (SH_);1.6 BlueHDi 100;Diesel;01/05/2010;;;;N/A
CITROËN;C3 Picasso (SH_);1.6 HDi 90;Diesel;01/05/2010;;;;N/A
CITROËN;C3 Picasso (SH_);1.6 HDi 110;Diesel;01/05/2010;;;;N/A
CITROËN;C3 Picasso (SH_);1.6 HDi 115;Diesel;01/05/2010;;;;N/A
CITROËN;C3 Picasso (SH_);1.4 VTi 95;Petrole;01/02/2009;;;;N/A
CITROËN;C3 Picasso (SH_);1.2 THP 110;Petrole;01/01/2015;;;;N/A
CITROËN;C3 Pluriel (HB_) 1.4;1.6;Petrole;01/05/2003;;;;N/A
CITROËN;C3 Pluriel (HB_);1.4 HDi;Diesel;01/04/2004;;;;N/A
CITROËN;C4 AIRCROSS;1.6 HDi 115;Diesel;01/04/2012;;;;N/A
CITROËN;C4 AIRCROSS;1.6 HDi 115 AWC;Diesel;01/04/2012;;;;N/A
CITROËN;C4 AIRCROSS;1.8 HDi 150 AWC;Diesel;01/04/2012;;;;N/A
CITROËN;C4 CACTUS;1.6 HDi 90;Diesel;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;1.6 BlueHDi 100;Diesel;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;1 75;Petrole;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;2 75;Petrole;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;75 75;Petrole;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;75 75;Petrole;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;1.2 VTi 82;Petrole;01/09/2014;;;;N/A
CITROËN;C4 CACTUS;1.2 THP 110;Petrole;01/09/2014;;;;N/A
CITROËN;C4 Grand Picasso I (UA_);1.6 Hdi;Diesel;01/10/2006;01/12/2013;F41;;N/A
CITROËN;C4 Grand Picasso I (UA_);1.6 HDi 110;Diesel;01/10/2006;01/12/2013;F41;;N/A
CITROËN;C4 Grand Picasso I (UA_);2.0 HDi 138;Diesel;01/10/2006;01/12/2013;F41;;N/A
CITROËN;C4 Grand Picasso I (UA_);2.0 HDi 150;Diesel;01/10/2006;01/12/2013;F41;;N/A
CITROËN;C4 Grand Picasso I (UA_);2.0 HDi 165;Diesel;01/10/2006;01/12/2013;F41;;N/A
CITROËN;C4 Grand Picasso II;1.6 HDi;Diesel;01/06/2013;;;;N/A
CITROËN;C4 Grand Picasso II;BlueHDi 115;Diesel;01/06/2013;;;;N/A
CITROËN;C4 Grand Picasso II;120;Diesel;01/06/2013;;;;N/A
CITROËN;C4 Grand Picasso II;2.0 BlueHDi 150;Diesel;01/06/2013;;;;N/A
CITROËN;C4 Grand Picasso II;1.2 THP 130;Petrole;01/09/2013;;F41;;N/A
CITROËN;C4 Grand Picasso II;1.6 THP 165;Petrole;01/09/2013;;F41;;N/A
CITROËN;C4 Grand Picasso II;1.6 VTi 120;Petrole;01/09/2013;;F41;;N/A
CITROËN;C4 I (LC_);1.4 16V;Petrole;01/11/2004;01/07/2011;;;N/A
CITROËN;C4 I (LC_);1.6 16V;Petrole;01/11/2004;01/07/2011;;;N/A
CITROËN;C4 II (B7);1.6 BlueHDi 100;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);120;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);1.6 HDi 90;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);110;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);115;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);2 150;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);0 150;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);150 150;Diesel;01/11/2009;;;;N/A
CITROËN;C4 II (B7);1.2 THP 110;Petrole;01/04/2014;;;;N/A
CITROËN;C4 II (B7);130;Petrole;01/04/2014;;;;N/A
CITROËN;C4 II (B7);1.6 VTi 120;Petrole;01/11/2009;01/12/2016;;;N/A
CITROËN;C4 Picasso I MPV (UD_);1.6 Hdi;Diesel;01/10/2006;01/08/2013;;;N/A
CITROËN;C4 Picasso I MPV (UD_);2.0 HDi 138;Diesel;01/10/2006;01/08/2013;;;N/A
CITROËN;C4 Picasso I MPV (UD_);150;Diesel;01/10/2006;01/08/2013;;;N/A
CITROËN;C4 Picasso I MPV (UD_);1.6 HDi 110;Diesel;01/09/2010;01/08/2013;;;N/A
CITROËN;C4 Picasso II;1.6 BlueHDi 100;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;120;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;1 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;6 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;115 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;2 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;0 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;135 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;150 150;Diesel;01/02/2013;;;;N/A
CITROËN;C4 Picasso II;1.2 THP 130;Petrole;01/02/2013;;F41;;N/A
CITROËN;C4 Picasso II;1.6 THP 165;Petrole;01/02/2013;;F41;;N/A
CITROËN;C4 Picasso II;1.6 VTi 120;Petrole;01/02/2013;;F41;;N/A
CITROËN;C4 Picasso II;1.6 HDi 90;Diesel;01/02/2013;;F41;;N/A
CITROËN;C5 I (DC_);2.0 Hdi;Diesel;01/03/2001;01/08/2004;;;N/A
CITROËN;C5 I (DC_);1.8 16V;Petrole;01/03/2001;01/08/2004;;;N/A
CITROËN;C5 I (DC_);2.0 16V;Petrole;01/03/2001;01/08/2004;;;N/A
CITROËN;C5 I (DC_);2.0 16V HPi;Petrole;01/03/2001;01/08/2004;;;N/A
CITROËN;C5 II (RC_);1.6 HDi (RC8HZB);Diesel;01/09/2004;;;;N/A
CITROËN;C5 II (RC_);2.0 Hdi;Diesel;01/09/2004;;;;N/A
CITROËN;C5 II (RC_);2.2 Hdi;Diesel;01/09/2004;;;;N/A
CITROËN;C5 III (RD_);2 140;Diesel;01/02/2008;;;;N/A
CITROËN;C5 III (RD_);0 140;Diesel;01/02/2008;;;;N/A
CITROËN;C5 III (RD_);140 140;Diesel;01/02/2008;;;;N/A
CITROËN;C5 III (RD_);1.6 HDi 110;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);115;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);2 150;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);0 150;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);150 150;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);150 150;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);2 200;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);0 200;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);165 200;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);180 200;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);200 200;Diesel;01/04/2009;;F41;;N/A
CITROËN;C5 III (RD_);1.6 HDi 110;Diesel;01/02/2008;;;;N/A
CITROËN;C5 III Break (RW_);2 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);0 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);140 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);150 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);150 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);165 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);180 180;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);2.2 Hdi 200;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);3.0 Hdi 240;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);1 115;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);6 115;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);110 115;Diesel;01/02/2008;;F41;;N/A
CITROËN;C5 III Break (RW_);115 115;Diesel;01/02/2008;;F41;;N/A
CITROËN;C8 (EA_, EB_);2.0 HDI;Diesel;01/07/2002;;;;N/A
CITROËN;C8 (EA_, EB_);2 165;Diesel;01/07/2002;;;;N/A
CITROËN;C8 (EA_, EB_);0 165;Diesel;01/07/2002;;;;N/A
CITROËN;C8 (EA_, EB_);135 165;Diesel;01/07/2002;;;;N/A
